date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2004-02-01,-0.22853949249001246,0.2510220239362185,0.23250121861844217,0.4403720916114805,0.06782113670915145,-0.44118441572305894,0.0803357067499499,0.062238645459570585,0.11766646397409121,0.18340015870321483
2004-03-01,-0.1898259507943038,0.19762226461873159,0.26272796154878675,0.4844198054063675,0.07794700720664259,-0.4117911721755533,0.10704264304229902,0.08509213510067784,0.16761291955456245,0.1815531835592567
2004-04-01,-0.1600823898133856,0.2747616240766827,0.33255197642725143,0.515494073725926,0.0767364175853511,-0.4163582261614489,0.20953990805969364,0.12453672975888852,0.16681069041932983,0.21334008845552804
2004-05-01,-0.1825295465343437,0.23677452723503026,0.28754984845116177,0.5001592307937013,0.062040853443715904,-0.4298686922541462,0.17863069714463137,0.13479911009240123,0.1146741538567291,0.20256949448993894
2004-06-01,-0.20076838190208096,0.17949445722027957,0.34076905123130463,0.4345755869367225,0.06761752891713473,-0.4519373634475221,0.21381499798933354,0.08136437720388683,0.16117737197902404,0.1891413969033156
2004-07-01,-0.19192118334201724,0.20124214045409258,0.32421370134015437,0.43804414245599316,0.08215155718777142,-0.4311162581256389,0.1932066921481569,0.08561748961865812,0.14563570473283716,0.18771438662094145
2004-08-01,-0.18227961298014622,0.23410615812566357,0.3721953029094112,0.4354599077421993,0.13320852618910958,-0.41749226774111564,0.1842690440530915,0.09337596549540104,0.11504229876547568,0.18337037369790155
2004-09-01,-0.203033398179058,0.23317900096424835,0.39820678650657143,0.4214438852834142,0.1223554299652541,-0.43801726567810667,0.1347804718621296,0.13671383582823587,0.061916705148013104,0.1539152526259616
2004-10-01,-0.19818813452285522,0.24619689591608546,0.39791271939810247,0.44311031026060466,0.11726258649276268,-0.45742353826514054,0.1453449910294166,0.17249506954020116,0.08777818542781352,0.1478322965263637
2004-11-01,-0.16226174932837514,0.2851924631244242,0.48277931890960507,0.45217268464028937,0.15520736363535673,-0.4244414065303114,0.11882746848223512,0.1928751577638812,0.07191042491367407,0.18502863119119337
2004-12-01,-0.1625094585700287,0.26880782081140236,0.4638667954515162,0.43865651643863207,0.15311951495748444,-0.4048493556210436,0.10883197200817314,0.24962209644206376,0.02233036689199339,0.21495107584647263
2005-01-01,-0.08985147335647335,0.349750010958171,0.5060303493355093,0.4861886568042684,0.2321384662590646,-0.3627161670249808,0.16761026356260106,0.28009968218414333,0.07687241771087092,0.265413245577532
2005-02-01,-0.0714143000150219,0.34100591116406515,0.4586145177280139,0.5014258802234302,0.22936592134959133,-0.36143615050473404,0.20045492632580883,0.30373080469753194,0.10633201687187926,0.2864330734796731
2005-03-01,-0.08549069220248422,0.3259359541291507,0.5351801879851802,0.48875960689556625,0.20981488654337596,-0.38223804142669415,0.21635186542766077,0.34741699730574027,0.0933222619398699,0.24837246755634676
2005-04-01,-0.06010183198122699,0.3871521609037583,0.6307555037630922,0.47628359602843706,0.22051194903981652,-0.374893906710682,0.2238638201793299,0.36504941341784736,0.12512187902022157,0.2512380115322777
2005-05-01,-0.09375359490032409,0.35430351170738417,0.6483915041030145,0.4020530795411757,0.20495358682682063,-0.3937176257096275,0.18388439974341997,0.3758652420562011,0.0987651221337189,0.21958128764436752
2005-06-01,-0.10384397126470685,0.29241980534912776,0.5822531259754478,0.4179310969891216,0.1805574530931396,-0.4059403189879939,0.19173755522818972,0.4069806553999742,0.15156382944753982,0.1680971623393698
2005-07-01,-0.05954670826842322,0.2905044886650441,0.6030048959282441,0.4502569145439063,0.2091336692481329,-0.3559917944960254,0.22153878133392887,0.41492715771486394,0.16258879855495345,0.22179496230917373
