,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2003-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-02-01,-0.2986860077525196,-0.08388933673146833,0.0,0.0,-0.2147704110984411,-0.2527498898898998,0.0,0.0,-0.09034373308888366,-0.059560621438787355
2004-03-01,-0.2986860077525196,-0.08388933673146833,0.0,0.0,-0.2147704110984411,-0.2527498898898998,0.0,0.0,-0.09034373308888366,-0.059560621438787355
2004-04-01,-0.2986860077525196,-0.08388933673146833,0.0,0.0,-0.2147704110984411,-0.2527498898898998,0.0,0.0,-0.09034373308888366,-0.059560621438787355
2004-05-01,-0.2986860077525196,-0.08388933673146833,0.0,0.0,-0.2147704110984411,-0.2527498898898998,0.0,0.0,-0.09034373308888366,-0.059560621438787355
2004-06-01,-0.2969703083173521,-0.05550350196539443,0.0,0.0,-0.24859037893522087,-0.2560854467996564,0.0,0.0,-0.09075508050554178,-0.05209528347683431
2004-07-01,-0.3009690653128409,-0.044738711190129954,0.0,0.0,-0.24658514120124359,-0.25508163379955706,0.0,0.0,-0.09924894176686566,-0.053376506729362984
2004-08-01,-0.3283840423398148,-0.011455882737357431,0.0,0.0,-0.2373607564661679,-0.28662855775585844,0.0,0.0,-0.1076094196421299,-0.02856134105867146
2004-09-01,-0.3226318722608178,-0.0012203999255478103,0.0,0.0,-0.2522288028231474,-0.27576004127553116,0.0,0.0,-0.10859458752976814,-0.03956429618518763
2004-10-01,-0.3226318722608178,-0.0012203999255478103,0.0,0.0,-0.2522288028231474,-0.27576004127553116,0.0,0.0,-0.10859458752976814,-0.03956429618518763
2004-11-01,-0.2562261660325648,0.06167248395373023,0.0,-0.23294128849509102,0.0,0.0,0.0,-0.3466738624247386,-0.08503022276591991,-0.017455976327955473
2004-12-01,-0.22798071036769124,0.0018083004769294505,0.0,0.0,0.0,0.0,-0.3013018725141198,-0.3654419742294002,-0.08195813751912624,-0.021509004892733104
2005-01-01,-0.20557808750672923,-0.0071402190831117126,0.0,0.0,0.0,0.0,-0.35436489341824096,-0.383682791831692,-0.0425439800703063,-0.006690028089919793
2005-02-01,0.0,-0.05136384610948726,0.0,-0.20340680951977844,0.0,0.0,-0.3613910417255177,-0.3246521824063806,-0.02195097438847407,-0.0372351458503618
2005-03-01,0.0,-0.045715172047102626,0.0,-0.20929751956666734,0.0,0.0,-0.29150469672758694,-0.27612728484280513,-0.08619672129986218,-0.09115860551597575
2005-04-01,0.0,-0.055645780253798356,0.0,-0.18811680905916361,0.0,0.0,-0.31240093259392765,-0.3066550736346597,-0.07733306123387168,-0.0598483432245791
2005-05-01,0.0,-0.035480866116121744,0.0,-0.19171651007760032,0.0,0.0,-0.30219582536282885,-0.35472313406446676,-0.045736571904236085,-0.0701470924747462
2005-06-01,-0.19450113804945016,-0.08252367988135986,0.0,0.0,0.0,0.0,-0.2711924751207557,-0.29400400128235105,-0.0840748570483889,-0.0737038486176942
2005-07-01,0.0,-0.09587963227006285,0.0,0.0,-0.18915373600204685,0.0,-0.28197653991500804,-0.2714263816985161,-0.08838704021581077,-0.0731766698985555
2005-08-01,0.0,-0.0865339282519202,0.0,-0.20333098961808344,0.0,0.0,-0.26864550434291085,-0.266810787859853,-0.09395343817859483,-0.08072535174863749
2005-09-01,0.0,-0.07783058629013033,0.0,-0.19093928064551066,0.0,0.0,-0.2834530952976503,-0.27010845704589603,-0.08073332886825632,-0.09693525185255637
2005-10-01,0.0,0.0,-0.05654500716002246,0.0,-0.1898442808714119,-0.07662802211011698,-0.3610072867171667,-0.2470480829802869,-0.06892732016099505,0.0
2005-11-01,0.0,0.0,-0.0014557490983844895,-0.17342787135309673,0.0,-0.024223113770929915,-0.46912846352269216,-0.29581500795014853,0.035949794304748164,0.0
2005-12-01,0.0,0.0,-0.0448043128241866,0.0,-0.19352831356975633,0.0,-0.4476265226128702,-0.2252896107824241,-0.0013289239674473103,-0.08742231624331546
2006-01-01,-0.17124579648928048,-0.12038597206614621,-0.007129944249491304,0.0,-0.22525011388068403,0.0,-0.3891838534346167,0.0,-0.08680431987978132,0.0
2006-02-01,-0.17124579648928048,-0.12038597206614621,-0.007129944249491304,0.0,-0.22525011388068403,0.0,-0.3891838534346167,0.0,-0.08680431987978132,0.0
2006-03-01,0.0,0.0,0.0035749969508825723,0.0,-0.19692006338015797,-0.12039026587136495,-0.43659602116260454,0.0,-0.07768544803409486,-0.16483320460089532
2006-04-01,0.0,0.0,0.0035749969508825723,0.0,-0.19692006338015797,-0.12039026587136495,-0.43659602116260454,0.0,-0.07768544803409486,-0.16483320460089532
2006-05-01,0.0,0.0,-0.0336803565930573,-0.19024749965717613,-0.17719699700212105,-0.10994229930709477,-0.3937452596888074,0.0,-0.09518758775174344,0.0
2006-06-01,0.0,0.0,-0.0336803565930573,-0.19024749965717613,-0.17719699700212105,-0.10994229930709477,-0.3937452596888074,0.0,-0.09518758775174344,0.0
2006-07-01,0.0,0.0,-0.0336803565930573,-0.19024749965717613,-0.17719699700212105,-0.10994229930709477,-0.3937452596888074,0.0,-0.09518758775174344,0.0
2006-08-01,0.0,0.0,-0.016018181905754957,-0.22473901229576337,-0.21169028043488025,-0.0941332615950921,-0.39638521929275294,0.0,-0.05703404447575636,0.0
2006-09-01,0.0,0.0,0.24233390611247144,-0.1687740066886014,-0.16520987450816343,-0.030509989293539687,-0.3641116986119377,-0.02906052478528626,0.0,0.0
2006-10-01,0.0,0.0,0.21754433710752472,-0.17747815665120908,-0.14448017271145389,-0.02105910382920227,-0.4128393473814349,0.0,-0.026598882319175142,0.0
2006-11-01,0.0,-0.04629879280997554,0.1300966284219344,0.0,0.0,0.13778276742313653,-0.5707190694627113,0.05826392361038672,-0.056838818271855544,0.0
2006-12-01,0.0,-0.04629879280997554,0.1300966284219344,0.0,0.0,0.13778276742313653,-0.5707190694627113,0.05826392361038672,-0.056838818271855544,0.0
2007-01-01,0.0,-0.2644002264466639,0.08496924496984773,0.0,-0.14076971175380654,0.0,-0.40347466791522,0.032345184136592625,0.0,-0.07404096477786928
2007-02-01,0.0,-0.35744229464763094,0.0,0.044970132241264796,0.0,-0.1614841070497265,-0.316848097216483,0.09109735526290959,0.0,-0.0281580135819852
2007-03-01,0.20281234567633227,-0.11235371550415843,0.0422398998495973,0.2447950070078945,0.0,0.0,-0.11495958356876604,0.28283944839325137,0.0,0.0
2007-04-01,0.2486511495472415,0.04149675780715069,-0.010249625893285399,0.27027337708828014,0.0,0.0,0.0685422327259741,0.36078685693806833,0.0,0.0
2007-05-01,0.1950310327976477,-0.032148632148468054,-0.03682156111467344,0.24763836573009904,0.0,0.0,0.0,0.3592217295441988,-0.12913867866491302,0.0
2007-06-01,0.1950310327976477,-0.032148632148468054,-0.03682156111467344,0.24763836573009904,0.0,0.0,0.0,0.3592217295441988,-0.12913867866491302,0.0
2007-07-01,0.2707248738609383,0.0,0.06358768616924251,0.29500626471344643,0.0,0.2417153762588837,0.0,0.0,0.008006828793788051,0.1209589702037011
2007-08-01,0.20911112811006666,0.0,0.0,0.0,0.2292304982339503,0.2783801836896859,0.0716016666281392,0.0,-0.1259417807067219,0.08573474263143623
2007-09-01,0.0,0.0,0.07580193547369274,-0.04139184119923252,0.28509699115466686,0.29953836725466626,0.0,0.0,-0.2602653441776299,-0.03790552074011177
2007-10-01,0.0,0.0,0.12348230603850781,-0.004547253605540094,0.2873576177934624,0.3978375830171191,0.0,0.0,-0.1586142186433832,-0.028161020901987254
2007-11-01,0.18026596060901914,0.0,0.0,0.045928775860362536,0.3215561601114216,0.4073254723818106,0.0,0.0,-0.025879299294627355,-0.01904433174275892
2007-12-01,0.18026596060901914,0.0,0.0,0.045928775860362536,0.3215561601114216,0.4073254723818106,0.0,0.0,-0.025879299294627355,-0.01904433174275892
2008-01-01,0.0,0.0,0.0,-0.010424528486775468,0.3383672062864903,0.0,0.28809712411535915,0.2395970222345596,0.026611107282370393,-0.0969030115944452
2008-02-01,0.0,0.0,0.252415796849994,-0.09802334874438187,0.25458023870828506,0.0,0.17986906682378764,0.0,-0.05214700276963678,-0.16296454610391467
2008-03-01,0.0,0.18555077316455296,0.1608684324848739,-0.04740362099737751,0.2795634570946688,0.0,0.0,0.0,-0.15499066477047307,-0.17162305148805387
2008-04-01,0.0,0.15959985601711515,0.18057315574447583,-0.15723882594442454,0.13795151703740866,0.0,0.0,0.0,-0.17406645360029638,-0.19057019165627945
2008-05-01,0.0,0.15883647052179953,0.16271700465644098,-0.10228740331650354,0.20728437493574497,0.0,0.0,0.0,-0.22556966491026711,-0.143305081659244
2008-06-01,0.0,0.18228339050707495,0.21284317275094503,-0.07309565129546453,0.23575516859671852,0.0,0.0,0.0,-0.20352971507283063,-0.09249290177696619
2008-07-01,0.0,0.17892900852958418,0.23565019417148791,-0.1342795115883567,0.16555699702767152,0.0,0.0,0.0,-0.16901581431759935,-0.11656847436530034
2008-08-01,0.0,0.08385748533729102,0.24935841254177263,-0.20137749974834218,0.0,0.0,0.0,0.06542581316640209,-0.20797807949127173,-0.1920027097149203
2008-09-01,0.0,0.06837568105153315,0.15386593448020036,-0.21504753052991293,0.0,0.0,0.12146916989315192,0.0,-0.18753969439569004,-0.2537019896495117
2008-10-01,-0.15510378656976184,0.0,0.14076914820796854,-0.2593094450037576,0.05184905966671557,0.0,0.23183948299799223,0.0,-0.16112907755380418,0.0
2008-11-01,-0.2306531377786881,0.0,0.03317563482393968,-0.2413155700611617,-0.11020591541521829,0.0,0.15837175940983916,0.0,-0.22627798251115294,0.0
2008-12-01,-0.24464568460319602,0.0,-0.06239001318600596,-0.25075591269197856,-0.16979818434711344,0.0,-0.030495183512667872,0.0,-0.24191502165903808,0.0
2009-01-01,-0.22847486295770378,0.0,-0.07567624395039386,-0.2311391966953184,0.0,0.0,-0.0685907822641963,-0.1694816940563569,-0.22663722007603082,0.0
2009-02-01,-0.2391244245038345,0.0,-0.06353862248944045,-0.26965003951358285,-0.1672244899890046,-0.2287331698164327,-0.031729253687704864,0.0,0.0,0.0
2009-03-01,-0.22511063449323693,-0.20713487837890965,-0.0761271364809706,-0.2559816260277607,0.0,0.0,-0.08862129769949743,0.0,-0.1470244269196247,0.0
2009-04-01,-0.20981473248106983,-0.190102792760231,-0.09979628060177616,-0.22948098885474089,0.0,0.0,-0.10900166317349569,0.0,-0.1618035421286864,0.0
2009-05-01,-0.21037034271266025,-0.1397271073186942,-0.08982668099344883,-0.2354682978217958,0.0,0.0,-0.09688521916031226,-0.2277223519930886,0.0,0.0
2009-06-01,0.0,-0.11071960861189448,-0.07070935968204435,-0.23613749988551203,0.0,0.0,-0.09711946670510029,-0.26322574802167475,-0.22208831709377413,0.0
2009-07-01,-0.24275671431636323,-0.10179833774441521,-0.008176612744177247,-0.26492723793024225,0.0,0.0,-0.04799782986543704,-0.3343432673993651,0.0,0.0
2009-08-01,-0.23576013201476367,-0.13528665972898174,-0.06792786088176196,-0.2543902935690346,0.0,0.0,-0.044569613342080594,-0.26206544046337743,0.0,0.0
2009-09-01,-0.24976538517986005,-0.049322257299544994,-0.02826664564342308,-0.30582322514909444,0.0,0.0,0.0252766321509315,-0.341545854577146,0.0,0.0
2009-10-01,-0.20913760413740387,-0.04739644145101244,0.0,-0.23242481557257286,0.0,0.0,0.046547090957412204,-0.36305312987683913,0.0,-0.10144091800475961
2009-11-01,-0.18816563036886344,-0.024266608856992743,0.0,-0.2314954900293586,0.0,0.0,0.10679845040630442,-0.3827607322130627,0.0,-0.06651308812541813
2009-12-01,-0.16697805841717148,-0.026828479200852837,-0.02856040386221618,-0.2269964363524318,0.0,0.0,0.15711139707320662,-0.39352522509412097,0.0,0.0
2010-01-01,-0.1083787129702535,0.07614264934979037,0.0,-0.23438072843494684,0.0,0.01263595677140669,0.2522993781889188,-0.31616257428468375,0.0,0.0
2010-02-01,-0.08177068579608654,0.10676628131920723,0.0,-0.23512143305092412,0.0,0.07919591029943276,0.24083559343511174,-0.25631009609923744,0.0,0.0
2010-03-01,-0.12983717504202102,0.036260149015746514,0.0,-0.2541716923927049,0.0,0.0,0.22775750912543818,-0.33595881615660134,0.0,0.016014658267488
2010-04-01,-0.08933005425199136,0.05018027846267124,0.0,-0.21884131832916703,0.0,0.0,0.26100750538341516,-0.31499066008660137,0.0,0.06565018348615392
2010-05-01,-0.02489590944452451,0.11479338397523324,0.0,-0.15503879442868013,0.0,0.0,0.31651566466851505,-0.26678405837501923,0.0,0.1219721891080279
2010-06-01,0.0,0.0,0.0,-0.13654434206001617,0.15627513921175537,0.0,0.2887528105226303,-0.2213301280946428,-0.018831199374174025,0.1782663807367815
2010-07-01,0.0,0.0,0.0,-0.2086699402220896,0.048184100931782055,0.0,0.1954200462923976,-0.3392781673556454,-0.11562391716710053,0.09282382803098495
2010-08-01,-0.1589093694184652,0.0,0.0,-0.2510034228784517,0.015213411920536392,0.0,0.14128982910571927,-0.3858922135486096,0.0,0.04769175312821786
2010-09-01,0.0,0.0,0.0,-0.18875554737995817,0.12642153020988478,0.0,0.2576557478758498,-0.22166550537408583,-0.07700440876561555,0.12849726039460585
2010-10-01,0.0,0.0,0.0,-0.24347632688107287,0.08691878280867948,0.0,0.2497179829028366,-0.21010611052387593,-0.09890940183945529,0.11087139504407999
2010-11-01,-0.0427867549690551,0.1232518895995245,0.0,-0.22832253206176933,0.0,0.0,0.32419295676766546,-0.16461807861114275,0.0,0.11682778799084276
2010-12-01,-0.00604348792403706,0.14715223509316777,0.0,-0.20701401423663982,0.0,0.0,0.33607554374547194,-0.156863343198455,0.0,0.14685137580222843
2011-01-01,0.0,0.1632316038552748,0.0,-0.18555875119723678,0.0,0.0,0.31897170870520775,-0.15725104022006928,0.0037047581360228287,0.17128213788618854
2011-02-01,0.0,0.1938774208690711,0.22097465348911707,-0.14062445508935398,0.0,0.0,0.2861812357675145,-0.13072522863441077,0.027617006150532607,0.0
2011-03-01,0.0,0.1991794087969912,0.26414914280947316,-0.12342974522607053,0.0,0.0,0.26538237289471345,-0.10711444680981473,0.040744883462936955,0.0
2011-04-01,0.0,0.1760292053212583,0.2747794603412887,-0.12465628388478245,0.0,0.0,0.2703695874096805,-0.11060465040258592,0.04356081264040414,0.0
2011-05-01,0.0,0.18633335625578348,0.2757283210002438,-0.11262252334062034,0.0,0.0,0.27660504882453457,-0.08193669823560737,0.06677405234321032,0.0
2011-06-01,0.08710403907141405,0.18232985581765426,0.25827628361069016,-0.11229752435033638,0.0,0.0,0.3122676548464668,-0.047724642303438355,0.0,0.0
2011-07-01,0.049432767282152505,0.0,0.2209829114458841,-0.1725970821276163,0.0,0.0,0.3588899666527863,-0.03532215890579846,0.0,0.16277511358576247
2011-08-01,0.0723016714518864,0.0,0.21157763675954874,-0.14201324006725918,0.0,0.0,0.3607815681784142,0.017709681545250953,0.0,0.1956162019976405
2011-09-01,0.06806909356806665,0.0,0.22044794008863722,-0.12470919622093038,0.0,0.0,0.3489180587127455,0.03189231190470708,0.0,0.20596339950491316
2011-10-01,0.01051508159337884,0.0,0.15632766609963605,-0.2150059978138933,0.0,0.0,0.38639541480634493,0.03681345637088818,0.0,0.1949423833158585
2011-11-01,-0.11316547637590078,-0.056253843700147216,0.0,-0.3438514116430443,0.0,0.0,0.3199307397043955,0.0,0.015401683109044356,0.15139684546746782
2011-12-01,-0.0040256669362839104,0.0,0.12402217889973935,-0.24348929585546947,0.0,0.0,0.3644831576578398,0.02921284829999851,0.0,0.234766852350669
2012-01-01,0.03546175410862978,0.0,0.14935340788172058,-0.2101636119459065,0.0,0.0,0.3367805140674101,0.016400385060121543,0.0,0.2518403269362114
2012-02-01,0.044337022852071466,0.0,0.0,-0.1667565923341252,0.0,0.12999529925095785,0.34474759397506893,0.03537324194507588,0.0,0.2787902496427006
2012-03-01,0.08301518681502096,0.0,0.0,-0.12258944660470206,0.0,0.2009499571192895,0.3020378744068848,0.054606328983901525,0.0,0.23680120607020122
2012-04-01,0.0,0.084885115296451,0.0,-0.04561056026946145,0.0,0.24391023144202073,0.2857795626612669,0.09239049811973776,0.0,0.24742403221106216
2012-05-01,0.0,0.08699840422978677,0.0,-0.039804721644703236,0.0,0.2475679481708161,0.28968124824316505,0.08385217192535513,0.0,0.2520955057861737
2012-06-01,0.0,0.0,0.07123099502608901,-0.06235502411470028,0.0,0.21459557186697767,0.313493485228328,0.07467306237309715,0.0,0.2636518613908078
2012-07-01,0.0,0.0203847452855565,-0.03886642718686158,-0.08706327875376994,0.0,0.0,0.3471347819980917,0.0,0.2108390775912619,0.29571168918445845
2012-08-01,0.0,0.06903089565930097,-0.009725964279377611,0.019524011757431018,0.0,0.23164641792692173,0.36310468376485044,0.0,0.0,0.306968026612118
2012-09-01,0.0,0.07331430048533658,0.07901567237886349,-0.004898447667676596,0.0,0.23555415186080983,0.3294946420094356,0.0,0.0,0.2777227855978779
2012-10-01,0.0,0.085012220756921,0.10577568183608554,0.0059668894906243514,0.0,0.24536215734128286,0.3013403205278823,0.0,0.0,0.256542730047204
2012-11-01,0.0,0.12112070500462606,0.12883871702088404,0.022054203956365558,0.0,0.24591079081767495,0.24562529719271411,0.0,0.0,0.23645028600773532
2012-12-01,0.0,0.13212466346053922,0.13543418686332886,0.06163076427890289,0.0,0.2118822417173695,0.23550870224628623,0.0,0.0,0.22341944143357323
2013-01-01,0.0,0.1360144930076069,0.1230828479828798,0.09866535384365255,0.0,0.21169216231235685,0.21684506242178575,0.0,0.0,0.2137000804317182
2013-02-01,0.0,0.0,0.12202175608137986,0.09126691912829683,0.1401444437492075,0.21519298208513601,0.21873270555154445,0.0,0.0,0.2126411934044353
2013-03-01,0.0,0.13550303827195284,0.11137850707183862,0.11948199036216553,0.0,0.19096233253581418,0.22760641711533353,0.0,0.0,0.21506771464289534
2013-04-01,0.0,0.12053318802165296,0.11450194796433787,0.12964174188289343,0.0,0.0,0.23740649598172933,0.20083896678071037,0.0,0.19707765936867608
2013-05-01,0.0,0.10722159847095579,0.10834661183854016,0.11990094112446655,0.0,0.0,0.25132528249560315,0.21318985467439047,0.0,0.2000157113960439
2013-06-01,0.0,0.09922202674877997,0.10564520692825947,0.10897612274678899,0.0,0.0,0.26446517769304667,0.22170006281920235,0.0,0.1999914030639226
2013-07-01,0.0,0.10113320095017943,0.10410033796787253,0.10727736924758421,0.0,0.0,0.26215081500041476,0.0,0.20885494039612273,0.21648333643782627
2013-08-01,0.0,0.10468594697119471,0.1169774107318413,0.10859153235690662,0.0,0.0,0.25151677805365213,0.0,0.19309113631627997,0.22513719557012526
2013-09-01,0.0,0.09014068936872752,0.11681376905537401,0.09900295438511535,0.0,0.0,0.26384700262963784,0.0,0.1984957329738408,0.23169985158730444
2013-10-01,0.0,0.10766568723401566,0.13068052151174703,0.08227188377309133,0.0,0.0,0.24218302862879515,0.0,0.19734675007900787,0.23985212877334283
2013-11-01,0.0,0.10955329412900705,0.12519082820606373,0.08131937691315969,0.0,0.0,0.23589919496105655,0.0,0.2076753698611511,0.24036193592956184
2013-12-01,0.0,0.11380205556369936,0.11461067799251766,0.08564801808545054,0.0,0.0,0.22601010579530642,0.0,0.2150198452778276,0.24490929728519828
2014-01-01,0.0,0.09842262470917487,0.11567481926689632,0.09357235266900882,0.0,0.0,0.22554377243067433,0.0,0.21585901894867543,0.25092741197557006
2014-02-01,0.0,0.10205046908338024,0.0,0.09783846507758058,0.0,0.0,0.23352819834411145,0.10774445186044478,0.21005923060238357,0.24877918503209948
2014-03-01,0.0,0.11755993361866879,0.11737297795190181,0.09660597859345998,0.0,0.0,0.22590569886273976,0.0,0.19944738531853426,0.2431080256546954
2014-04-01,0.0,0.11828164730605066,0.12185380804759682,0.09606574339114948,0.0,0.0,0.2204139870390568,0.0,0.20622767887748394,0.23715713533866223
2014-05-01,0.0,0.10962666364001737,0.12596013719623356,0.08061268772667585,0.0,0.0,0.22379812426709053,0.0,0.2188046090944471,0.24119777807553575
2014-06-01,0.0,0.11296025237222394,0.12783808323140788,0.06765070408138017,0.0,0.0,0.25007231925037143,0.0,0.23770449041419361,0.2037741506504231
2014-07-01,0.0,0.11849018728737257,0.1426623681680691,0.08438141924154928,0.0,0.0,0.2289328422933133,0.0,0.22797550140829376,0.19755768160140208
2014-08-01,0.0,0.12041224163106576,0.13449962988647385,0.08843943207031174,0.0,0.0,0.22442721551271866,0.0,0.21721217385481273,0.2150093070446171
2014-09-01,0.0,0.10856926693369653,0.0,0.0765002225676242,0.0,0.0,0.22911817661276856,0.10718919990288522,0.2485464835320817,0.2300766504509437
2014-10-01,0.0,0.10981864280631586,0.0,0.0975436914667681,0.0,0.0,0.22530059600929087,0.10153093682592061,0.23910271207888026,0.22670342081282432
2014-11-01,0.0,0.09959879482671477,0.10168419634005418,0.0979740163652556,0.0,0.0,0.23699904732813393,0.0,0.24808570987211673,0.21565823526772482
2014-12-01,0.0,0.09265763361221406,0.09713118877617925,0.10443833926237353,0.0,0.0,0.2382973305818453,0.0,0.2555122076787816,0.2119633000886064
2015-01-01,0.0,0.08498482807900083,0.05110238507655944,0.10535856344078605,0.0,0.0,0.26423827799363014,0.0,0.28235187403972456,0.21196407137029882
2015-02-01,0.0,0.07072650197818761,0.034662694722467156,0.09331915472142464,0.0,0.0,0.2739797001226659,0.0,0.2942128034615262,0.23309914499372866
2015-03-01,0.0,0.06334086158238837,-0.0009191852232104488,0.06607003996638684,0.0,0.0,0.3082553151673374,0.0,0.31626327097109075,0.24515132708958615
2015-04-01,0.0,0.0,-0.01053475328655161,0.0804328273450097,0.0,0.0,0.2825825785646588,0.0900079759321189,0.30019847554829604,0.23624338932336494
2015-05-01,0.0,0.06228285076992862,-0.029611948481599013,0.08284831313857856,0.0,0.0,0.2754807849705264,0.0,0.30704908939043846,0.24272701324892884
2015-06-01,0.0,0.08506503622014355,-0.0007703156869434005,0.0,0.0,0.0,0.2657148975694122,0.0802799016068384,0.30883338107846753,0.25933646783819486
2015-07-01,0.0,0.09886962995781702,-0.002455412348019195,0.0,0.0,0.0,0.2407586836034666,0.07034766394947281,0.3195512771819149,0.26801733295930935
2015-08-01,0.0,0.08742967462980977,-0.008517216033966933,0.0,0.0,0.0,0.2635076283547291,0.05758507691027018,0.32441175392934096,0.2585486501418833
2015-09-01,0.0,0.06092832221026937,-0.034060438773390045,0.0,0.0,0.0,0.25389559577751286,0.08885816619003575,0.32678954847891706,0.23546792856987475
2015-10-01,0.0,0.08182812364575244,-0.024548109096185693,0.0,0.0,0.25066543685197756,0.0,0.054211491164621255,0.3022553976329255,0.28649144160853757
2015-11-01,0.0,0.12729079878584465,0.025914339113724667,0.0,0.0,0.22224413637231974,0.0,0.07302311641279217,0.26762389855622115,0.28390371075909776
2015-12-01,0.0,0.12147211766525004,0.006060680136105649,0.0,0.0,0.0,0.23458001358007982,0.0672183187436038,0.2798576412428722,0.29081122863208864
2016-01-01,0.0,0.12306319838255231,-0.019053747864157256,0.0,0.0,0.24026010455029914,0.0,0.044994569430618594,0.2719350175082697,0.3006933622641028
2016-02-01,0.0,0.12306319838255231,-0.019053747864157256,0.0,0.0,0.24026010455029914,0.0,0.044994569430618594,0.2719350175082697,0.3006933622641028
2016-03-01,0.0,0.04463697597770049,-0.0460339222530471,0.0,0.0,0.0,0.27264812315906084,0.10303064572867832,0.23969026693628487,0.2939600659452285
