,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2003-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-02-01,-0.3131389030531559,0.0,0.0,-0.19671830348906988,-0.22516277694321915,-0.26498001651455505,0.0,0.0,0.0,0.0
2004-03-01,-0.3131389030531559,0.0,0.0,-0.19671830348906988,-0.22516277694321915,-0.26498001651455505,0.0,0.0,0.0,0.0
2004-04-01,-0.3131389030531559,0.0,0.0,-0.19671830348906988,-0.22516277694321915,-0.26498001651455505,0.0,0.0,0.0,0.0
2004-05-01,-0.3131389030531559,0.0,0.0,-0.19671830348906988,-0.22516277694321915,-0.26498001651455505,0.0,0.0,0.0,0.0
2004-06-01,-0.2919760370933151,0.0,0.0,0.0,-0.24440973278536443,-0.25177875302581476,0.0,-0.21183547709550568,0.0,0.0
2004-07-01,-0.29474320174018587,0.0,0.0,0.0,-0.24148426664270034,-0.24980500030144243,0.0,-0.21396753131567134,0.0,0.0
2004-08-01,-0.3062221350810679,0.0,0.0,0.0,-0.22134180793813393,-0.26728463510531636,0.0,-0.20515142187548177,0.0,0.0
2004-09-01,-0.2975983957290788,0.0,0.0,0.0,-0.2326580029147073,-0.254363418327871,0.0,-0.2153801830283428,0.0,0.0
2004-10-01,-0.2975983957290788,0.0,0.0,0.0,-0.2326580029147073,-0.254363418327871,0.0,-0.2153801830283428,0.0,0.0
2004-11-01,-0.2403588779895174,0.0,0.0,-0.21851596036056917,0.0,0.0,-0.21591973126419609,-0.3252054303857172,0.0,0.0
2004-12-01,-0.20776933378829063,0.0,0.0,0.0,-0.18459625441466979,0.0,-0.27459028976819444,-0.33304412202884515,0.0,0.0
2005-01-01,-0.17919783372153864,0.0,0.0,0.0,-0.17746246026210494,0.0,-0.30889197393391504,-0.33444773208244144,0.0,0.0
2005-02-01,0.0,0.0,0.0,-0.19239074022541247,-0.15872064080959425,0.0,-0.34181889088449935,-0.30706972808049393,0.0,0.0
2005-03-01,-0.20247194614131236,0.0,0.0,-0.21484657644375907,0.0,0.0,-0.29923329353766764,-0.283448183877261,0.0,0.0
2005-04-01,-0.17526874883384916,0.0,0.0,-0.1922089153181399,0.0,0.0,-0.3191965922586394,-0.31332574358937154,0.0,0.0
2005-05-01,-0.14579028332812388,0.0,0.0,-0.19297579660469644,0.0,0.0,-0.30418079333074177,-0.35705312673643785,0.0,0.0
2005-06-01,-0.2067981477835681,0.0,0.0,0.0,-0.19227177218653743,0.0,-0.2883381666052529,-0.3125919134246415,0.0,0.0
2005-07-01,0.0,0.0,0.0,-0.19811293169961744,-0.2042671535769491,0.0,-0.30450651624080205,-0.29311339848263124,0.0,0.0
2005-08-01,-0.1984514430177603,0.0,0.0,-0.2206043137565373,0.0,0.0,-0.2914674110457188,-0.28947683217998355,0.0,0.0
2005-09-01,0.0,0.0,0.0,-0.20783397201665205,-0.18962423673790113,0.0,-0.3085335949573264,-0.29400819628812047,0.0,0.0
2005-10-01,0.0,0.0,0.0,-0.18760086765054407,-0.19329414288060293,0.0,-0.3675675334508055,-0.25153745601804756,0.0,0.0
2005-11-01,0.0,0.0,0.0,-0.15840882952382673,-0.14289263360030244,0.0,-0.428501429574941,-0.2701971073009298,0.0,0.0
2005-12-01,-0.16270014800246332,0.0,0.0,0.0,-0.18701860099269124,0.0,-0.43256970766764724,-0.2177115433371982,0.0,0.0
2006-01-01,-0.18257008377795822,0.0,0.0,0.0,-0.2401456444787266,0.0,-0.41492013341789874,-0.16236413832541657,0.0,0.0
2006-02-01,-0.18257008377795822,0.0,0.0,0.0,-0.2401456444787266,0.0,-0.41492013341789874,-0.16236413832541657,0.0,0.0
2006-03-01,-0.16936239621114585,0.0,0.0,0.0,-0.20488426783656902,0.0,-0.45425364282750247,0.0,0.0,-0.17149969312478253
2006-04-01,-0.16936239621114585,0.0,0.0,0.0,-0.20488426783656902,0.0,-0.45425364282750247,0.0,0.0,-0.17149969312478253
2006-05-01,-0.16741691220353552,0.0,0.0,-0.20809114861195147,-0.1938166162667307,0.0,-0.43067532291778243,0.0,0.0,0.0
2006-06-01,-0.16741691220353552,0.0,0.0,-0.20809114861195147,-0.1938166162667307,0.0,-0.43067532291778243,0.0,0.0,0.0
2006-07-01,-0.16741691220353552,0.0,0.0,-0.20809114861195147,-0.1938166162667307,0.0,-0.43067532291778243,0.0,0.0,0.0
2006-08-01,0.0,-0.16981436261619773,0.0,-0.22402959779658954,-0.2110220557562159,0.0,-0.3951339838309969,0.0,0.0,0.0
2006-09-01,0.0,0.0,0.2576842918478884,-0.17946481816580123,-0.17567491979086158,0.0,-0.3871759701954488,0.0,0.0,0.0
2006-10-01,0.0,0.0,0.22843089346409814,-0.18635968388438715,-0.1517103840952293,0.0,-0.4334990385562852,0.0,0.0,0.0
2006-11-01,0.0,0.0,0.1450575138721807,0.0,0.0,0.15362754545804466,-0.6363507674250175,0.06496417324475719,0.0,0.0
2006-12-01,0.0,0.0,0.1450575138721807,0.0,0.0,0.15362754545804466,-0.6363507674250175,0.06496417324475719,0.0,0.0
2007-01-01,-0.1466784253065133,-0.2790081277664556,0.0,0.0,-0.148547125887489,0.0,-0.42576632103954215,0.0,0.0,0.0
2007-02-01,0.0,-0.36500364713148414,0.0,0.0,-0.14654548482078386,-0.16490015006485703,-0.323550717982875,0.0,0.0,0.0
2007-03-01,0.21873240078432907,0.0,0.0,0.26401055322492606,0.0,0.0,0.0,0.30504134931856297,0.0,0.21221569667218185
2007-04-01,0.23652684696990892,0.0,0.0,0.2570947683893759,0.0,0.16318360007957694,0.0,0.3431947845611382,0.0,0.0
2007-05-01,0.20442299437812184,0.0,0.0,0.25956369875749274,0.0,0.1594928088403468,0.0,0.37652049802403875,0.0,0.0
2007-06-01,0.20442299437812184,0.0,0.0,0.25956369875749274,0.0,0.1594928088403468,0.0,0.37652049802403875,0.0,0.0
2007-07-01,0.2585502196959589,0.0,0.0,0.2817396623574566,0.0,0.23084529598018205,0.0,0.22886482196640232,0.0,0.0
2007-08-01,0.24072394122961968,0.0,0.0,0.17492626798069497,0.2638848993051243,0.32046489148456114,0.0,0.0,0.0,0.0
2007-09-01,0.0,0.0,0.08233052925031253,0.0,0.3096515415174521,0.32533671010827786,0.0,0.0,-0.28268121912395744,0.0
2007-10-01,0.0,0.0,0.12765777147079374,0.0,0.29707440911598976,0.41129017496202597,0.0,0.0,-0.16397764445119048,0.0
2007-11-01,0.1667571753161,0.0,0.1589821835527545,0.0,0.29745935829767195,0.37680128283347364,0.0,0.0,0.0,0.0
2007-12-01,0.1667571753161,0.0,0.1589821835527545,0.0,0.29745935829767195,0.37680128283347364,0.0,0.0,0.0,0.0
2008-01-01,0.0,0.0,0.20022792138225998,0.0,0.31246821380959905,0.0,0.2660458581786707,0.2212580066294703,0.0,0.0
2008-02-01,0.0,0.0,0.2970192876886406,0.0,0.299566200310655,0.0,0.21165308499678065,0.0,0.0,-0.19176142700392373
2008-03-01,0.0,0.23263470892153984,0.2016891674851415,0.0,0.3505033277799457,0.0,0.0,0.0,0.0,-0.21517279581337306
2008-04-01,0.0,0.22644391209441303,0.25620130761037724,0.0,0.0,0.0,0.0,0.0,-0.2469694503573037,-0.2703853299379061
2008-05-01,0.0,0.21054465571792888,0.21568847263035282,0.0,0.27476446192225595,0.0,0.0,0.0,-0.2990024097294624,0.0
2008-06-01,0.0,0.2184574422825458,0.2550817987153295,0.0,0.2825406691924053,0.0,0.0,0.0,-0.24392008980971946,0.0
2008-07-01,0.0,0.23884205765282174,0.31455591088741364,0.0,0.22099252744908202,0.0,0.0,0.0,-0.2256095040106826,0.0
2008-08-01,0.0,0.0,0.2931156895158889,-0.2367151125564406,0.0,0.0,0.0,0.0,-0.24447395839938685,-0.22569523952828358
2008-09-01,0.0,0.0,0.18992156583787245,-0.26543993552428824,0.0,0.0,0.0,0.0,-0.23148614757848734,-0.3131523510593521
2008-10-01,-0.19210711472879954,0.0,0.0,-0.3211732634212161,0.0,0.0,0.2871497540063522,0.0,-0.19956986784363218,0.0
2008-11-01,-0.25641968468120074,0.0,0.0,-0.2682732304431919,0.0,0.0,0.0,0.0,-0.2515557754149453,-0.22375130946066207
2008-12-01,-0.2538926088706823,0.0,0.0,-0.26023378653245927,0.0,0.0,0.0,0.0,-0.25105873448633237,-0.23481487011052604
2009-01-01,-0.2539570832639661,0.0,0.0,-0.256918575027599,0.0,0.0,0.0,0.0,-0.25191448470292943,-0.23720985700550534
2009-02-01,-0.2496196047057544,-0.23012312771031954,0.0,-0.2814849901340474,0.0,-0.2387722774498786,0.0,0.0,0.0,0.0
2009-03-01,-0.2536758492721015,-0.23341907549117588,0.0,-0.28846418796174905,0.0,-0.22444088727497347,0.0,0.0,0.0,0.0
2009-04-01,-0.25803199538387295,-0.233790079294813,0.0,-0.28221772969253023,-0.22596019562878378,0.0,0.0,0.0,0.0,0.0
2009-05-01,-0.2471066167993477,0.0,0.0,-0.2765873444324788,-0.20881728895203394,0.0,0.0,-0.26748874981613957,0.0,0.0
2009-06-01,-0.2289417465210287,0.0,0.0,-0.2523742092684645,0.0,0.0,0.0,-0.2813250332889887,-0.2373590109215182,0.0
2009-07-01,-0.22469489161435294,0.0,0.0,-0.24521586222677405,0.0,0.0,0.0,-0.30946713231744,-0.220622113841433,0.0
2009-08-01,-0.2484987797761792,0.0,0.0,-0.26813557066913435,0.0,0.0,0.0,-0.27622542293358626,-0.20714022662110013,0.0
2009-09-01,-0.22627609810314253,0.0,0.0,-0.2770619557478854,0.0,0.0,0.0,-0.30942503598473714,-0.18723691016423494,0.0
2009-10-01,-0.2160186204795701,0.0,0.0,-0.24007202450411003,0.0,0.0,0.0,-0.3749982534238977,-0.1689111015924222,0.0
2009-11-01,-0.19450358847823782,0.0,0.0,-0.23929292208663164,0.0,0.0,0.0,-0.395653211471492,-0.17055027796363845,0.0
2009-12-01,-0.175896662737719,0.0,0.0,-0.2391207323059982,0.0,0.0,0.0,-0.4145441290509533,-0.1704384759053295,0.0
2010-01-01,-0.11893784946040063,0.0,0.0,-0.2572160070092918,0.0,0.0,0.2768804374916552,-0.3469657060386523,0.0,0.0
2010-02-01,0.0,0.1272491426710372,0.0,-0.2802289300482862,0.0,0.0,0.28703933873713755,-0.30548258854353905,0.0,0.0
2010-03-01,-0.13699875875392478,0.0,0.0,-0.2681913431720559,0.0,0.0,0.2403202013365758,-0.3544896967374434,0.0,0.0
2010-04-01,-0.10103272099702332,0.0,0.0,-0.2475105835601641,0.0,0.0,0.2952007439192146,-0.3562559515235979,0.0,0.0
2010-05-01,0.0,0.0,0.0,-0.18021255953556992,0.0,0.0,0.3679085500710239,-0.3101019856366694,0.0,0.14177690475673674
2010-06-01,0.0,0.0,0.0,0.0,0.18502322260133672,0.0,0.3418712394534946,-0.2620456060086941,0.0,0.21105993193647452
2010-07-01,0.0,0.0,0.0,-0.2429241750393815,0.0,0.0,0.2274992434521868,-0.39497240870450295,-0.13460417280392897,0.0
2010-08-01,-0.16957661433139026,0.0,0.0,-0.2678527439450786,0.0,0.0,0.15077431209304465,-0.4117963296304866,0.0,0.0
2010-09-01,0.0,0.0,0.0,-0.2369591938974181,0.0,0.0,0.3234548555905403,-0.27827356704158135,0.0,0.1613123834704602
2010-10-01,0.0,0.0,0.0,-0.29904784504957144,0.0,0.0,0.30671410898068796,-0.2580611445424123,0.0,0.1361769014273284
2010-11-01,0.0,0.14666114051238643,0.0,-0.2716878667390767,0.0,0.0,0.3857669763937805,-0.19588401635475636,0.0,0.0
2010-12-01,0.0,0.17371189099438633,0.0,-0.2443781832645447,0.0,0.0,0.3967341589071325,-0.18517576683393638,0.0,0.0
2011-01-01,0.0,0.19454470162055973,0.0,-0.22115491750455873,0.0,0.0,0.38016079257833907,0.0,0.0,0.20413958829654252
2011-02-01,0.0,0.2250783470748142,0.25653636988676637,0.0,0.0,0.0,0.33223672577055396,0.0,0.0,0.18614855726786542
2011-03-01,0.0,0.21892136130137174,0.2903306635947494,0.0,0.19906184805691188,0.0,0.2916861270469669,0.0,0.0,0.0
2011-04-01,0.0,0.19877391180439186,0.3102836720523535,0.0,0.1856384160241822,0.0,0.30530400011907227,0.0,0.0,0.0
2011-05-01,0.0,0.20279370856108847,0.3000856631069573,0.0,0.19608078884745916,0.0,0.3010398394844951,0.0,0.0,0.0
2011-06-01,0.0,0.1953507436824754,0.2767208028143954,0.0,0.1933605445412155,0.0,0.3345679089619138,0.0,0.0,0.0
2011-07-01,0.0,0.0,0.24144670948675787,-0.18858018149034045,0.0,0.0,0.392124445049443,0.0,0.0,0.1778486639734586
2011-08-01,0.0,0.0,0.22582647606305556,0.0,0.1803047689371106,0.0,0.3850786473375112,0.0,0.0,0.20879010766232278
2011-09-01,0.0,0.16218229302928178,0.23821512259814506,0.0,0.0,0.0,0.3770393957845273,0.0,0.0,0.22256318858804594
2011-10-01,0.0,0.0,0.164093994970296,-0.22568745510068491,0.0,0.0,0.4055914658980853,0.0,0.0,0.20462708403093388
2011-11-01,-0.12190030709930363,0.0,0.0,-0.37039204904316847,0.0,0.0,0.3446250276093777,0.0,0.0,0.16308261624815026
2011-12-01,0.0,0.0,0.12828622245956678,-0.25186077403050433,0.0,0.0,0.3770145619184671,0.0,0.0,0.2428384415914619
2012-01-01,0.0,0.0,0.15752288148347954,-0.22165933945687233,0.0,0.0,0.3552020523388328,0.0,0.0,0.26561572672081535
2012-02-01,0.0,0.0,0.0,-0.18120010031120068,0.0,0.14125475301786775,0.3746076705930864,0.0,0.0,0.3029374760778451
2012-03-01,0.0,0.0,0.0,0.0,0.0,0.22727978992397374,0.34161293502306894,0.0,0.16327876122336832,0.267828513829589
2012-04-01,0.0,0.0,0.0,0.0,0.0,0.26331095464150744,0.30851059021383415,0.0,0.16107421053148246,0.26710424461317595
2012-05-01,0.0,0.0,0.0,0.0,0.0,0.25101874621807246,0.29371905480556615,0.0,0.19965278646067514,0.2556094125156862
2012-06-01,0.0,0.0,0.0,0.0,0.0,0.2156581392471158,0.3150457444310292,0.0,0.20433878592630828,0.2649573303955468
2012-07-01,0.0,0.0,0.0,0.0,0.0,0.18345975786226432,0.33203035866576813,0.0,0.20166511160431982,0.2828447718676478
2012-08-01,0.0,0.0,0.0,0.0,0.0,0.20459981040784647,0.3207092521496548,0.0,0.20356393013464744,0.2711270073078514
2012-09-01,0.0,0.0,0.0,0.0,0.0,0.22667204307671737,0.3170702918929802,0.0,0.18900705313012775,0.2672506119001748
2012-10-01,0.0,0.0,0.0,0.0,0.0,0.2476249785718293,0.3041193932353402,0.0,0.18934696550799607,0.2589086626848345
2012-11-01,0.0,0.0,0.0,0.0,0.0,0.26748622738023575,0.2671756854457889,0.0,0.2081423994333749,0.25719568774060053
2012-12-01,0.0,0.0,0.0,0.0,0.0,0.2449277027380075,0.272238980239483,0.22456905620575235,0.0,0.2582642608167572
2013-01-01,0.0,0.0,0.0,0.0,0.0,0.25844634738070477,0.26473731345688145,0.0,0.2159186062503791,0.2608977329120347
2013-02-01,0.0,0.0,0.0,0.0,0.0,0.2641101259355373,0.2684544907072483,0.0,0.2064571124816814,0.260978270875533
2013-03-01,0.2034832503772471,0.0,0.0,0.0,0.0,0.24005041531388385,0.2861140950212993,0.0,0.0,0.27035223928756974
2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.29323638007546465,0.24806941930268162,0.21527061952715795,0.2434235810946958
2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.29723476457338016,0.2521331544297943,0.21407958497478144,0.23655249602204406
2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2985267198864851,0.25025371252793205,0.22547046109465876,0.22574910649092408
2013-07-01,0.0,0.0,0.0,0.0,0.0,0.20283034227119917,0.30397380547465597,0.0,0.24217521896428756,0.2510206332898572
2013-08-01,0.2015401435981184,0.0,0.0,0.0,0.0,0.0,0.2998544483667183,0.0,0.23020029364510308,0.2684051143900602
2013-09-01,0.19570282516542725,0.0,0.0,0.0,0.0,0.0,0.30576135055708575,0.0,0.23002847403612187,0.2685073502413651
2013-10-01,0.0,0.0,0.0,0.0,0.0,0.20070393005804227,0.284929493791397,0.0,0.2321793972094352,0.2821871789411255
2013-11-01,0.199718731046178,0.0,0.0,0.0,0.0,0.0,0.2760281208578719,0.0,0.24300312724975784,0.2812500208461924
2013-12-01,0.0,0.0,0.0,0.0,0.20495261342167032,0.0,0.2619601435300599,0.0,0.24922172985399638,0.2838655131942733
2014-01-01,0.0,0.0,0.0,0.0,0.2005870445655768,0.0,0.26042864058929843,0.0,0.24924594573331568,0.28973836911180895
2014-02-01,0.0,0.0,0.0,0.0,0.20548232743904085,0.0,0.26798270869752505,0.0,0.24105115357759213,0.285483810285842
2014-03-01,0.0,0.0,0.0,0.0,0.0,0.22182791960228843,0.26298240102682163,0.0,0.23218162504815384,0.28300805432273624
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.22011119114855418,0.2589616032464033,0.0,0.2422942893657399,0.27863291623930253
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.2163535851831913,0.25647625994905576,0.0,0.2507536110230532,0.27641654384469966
2014-06-01,0.0,0.0,0.0,0.0,0.0,0.19982157096498082,0.28935318876827704,0.0,0.275042645631732,0.23578259463501022
2014-07-01,0.20778895123473898,0.0,0.0,0.0,0.0,0.0,0.27711618338939614,0.0,0.2759573516132225,0.2391375137626425
2014-08-01,0.0,0.0,0.0,0.0,0.0,0.21218602109444665,0.26925645111887253,0.0,0.2606002081269325,0.2579573196597483
2014-09-01,0.0,0.0,0.0,0.0,0.0,0.21452694397735125,0.25428239341132763,0.0,0.27584452547962846,0.25534613713169263
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.2294935115639676,0.2511848949144472,0.0,0.2665727062915367,0.2527488872300485
2014-11-01,0.0,0.0,0.0,0.0,0.0,0.22072332413975154,0.26356000954565995,0.0,0.27588917676748426,0.23982748954710437
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.21137947185904007,0.26627004680087357,0.0,0.2855057055431698,0.23684477579691648
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.2126061261019757,0.2742844149070562,0.0,0.2930866759991661,0.22002278299180186
2015-02-01,0.0,0.0,0.0,0.0,0.0,0.20110207025443316,0.27316123362669004,0.0,0.29333389410359717,0.23240280201527963
2015-03-01,0.0,0.0,0.0,0.0,0.0,0.16984632421681192,0.2942487477990714,0.0,0.3018928364870656,0.23401209149705113
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.19607542440281725,0.2773727711844708,0.0,0.29466389432472345,0.23188791008798854
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.18992128077668616,0.2704141277825329,0.0,0.30140182627554135,0.23826276516523953
2015-06-01,0.0,0.0,0.0,0.0,0.0,0.2117280593161804,0.25118051248481577,0.0,0.29194045061565904,0.24515097758334478
2015-07-01,0.0,0.0,0.0,0.0,0.0,0.22408546601461757,0.2255245760967239,0.0,0.2993315350000543,0.2510584228886041
2015-08-01,0.0,0.0,0.0,0.0,0.0,0.22344591390586396,0.2417432409460072,0.0,0.29761699608287645,0.2371938490652523
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.1987297660142598,0.24926572013273904,0.0,0.32083042592369554,0.23117408792930558
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.23609864289104396,0.20936806565487945,0.0,0.28469058233093053,0.26984270912314595
2015-11-01,0.0,0.0,0.0,0.0,0.0,0.2237804626657492,0.22087933533786394,0.0,0.26947392546272736,0.28586627653365965
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.22423535624536223,0.22599085128327173,0.0,0.26961063569473614,0.2801631567766299
2016-01-01,0.21505009283212523,0.0,0.0,0.0,0.0,0.23200248299745937,0.0,0.0,0.26258874478541727,0.29035867938499804
2016-02-01,0.21505009283212523,0.0,0.0,0.0,0.0,0.23200248299745937,0.0,0.0,0.26258874478541727,0.29035867938499804
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.22347801639978862,0.2625792717748857,0.0,0.2308385438873543,0.28310416793797144
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.20939047003352565,0.25957099047393384,0.0,0.24845145953936454,0.282587079953176
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.21698525700329546,0.26478597517388375,0.0,0.23349575243889759,0.2847330153839232
2016-06-01,0.0,0.0,0.0,0.0,0.22226395937358465,0.0,0.2505165615535795,0.0,0.24887539061718206,0.2783440884556538
2016-07-01,0.2360130312478707,0.0,0.0,0.0,0.2382901186884702,0.0,0.0,0.0,0.23465306669971664,0.2910437833639424
2016-08-01,0.23013587001692132,0.0,0.0,0.0,0.24201290524644162,0.0,0.0,0.0,0.22740261069121823,0.3004486140454188
2016-09-01,0.2267391311915328,0.0,0.0,0.0,0.23612420766882866,0.0,0.0,0.0,0.2307827762603755,0.306353884879263
2016-10-01,0.2277598706824161,0.0,0.0,0.22725734519629284,0.25364619080960626,0.0,0.0,0.0,0.0,0.2913365933116847
2016-11-01,0.22283963082493835,0.0,0.0,0.0,0.2582636563655834,0.23030227780851859,0.0,0.0,0.0,0.2885944350009597
2016-12-01,0.22040963345962528,0.0,0.0,0.0,0.23630371805968414,0.2681651276321615,0.0,0.0,0.0,0.2751215208485292
2017-01-01,0.22040963345962528,0.0,0.0,0.0,0.23630371805968414,0.2681651276321615,0.0,0.0,0.0,0.2751215208485292
2017-02-01,0.22395332500954657,0.0,0.0,0.0,0.0,0.29094891990816124,0.21654221180847952,0.0,0.0,0.26855554327381276
2017-03-01,0.2196211357628487,0.0,0.0,0.0,0.0,0.2956942141398488,0.20894116049539507,0.0,0.0,0.27574348960190725
2017-04-01,0.22022280602708702,0.0,0.0,0.0,0.2018868354400467,0.3045382395817129,0.0,0.0,0.0,0.2733521189511534
2017-05-01,0.2110678758103848,0.0,0.0,0.0,0.20663095858852903,0.31372981682150125,0.0,0.0,0.0,0.2685713487795848
2017-06-01,0.20919158146914588,0.0,0.0,0.0,0.20641580858912473,0.31255805332845304,0.0,0.0,0.0,0.2718345566132764
2017-07-01,0.20353533962580517,0.0,0.0,0.0,0.0,0.32302743265333717,0.1953029149244971,0.0,0.0,0.2781343127963605
2017-08-01,0.2202567049452785,0.0,0.0,0.0,0.20927818671090423,0.31894573233045204,0.0,0.0,0.0,0.2515193760133652
2017-09-01,0.22374739783034295,0.19216615097955972,0.0,0.0,0.0,0.3327298879982833,0.0,0.0,0.0,0.25135656319181404
2017-10-01,0.23169265984835016,0.0,0.0,0.2098477015009144,0.0,0.30743988816446893,0.0,0.0,0.0,0.25101975048626657
2017-11-01,0.2276943997199477,0.0,0.0,0.21304030345046965,0.0,0.31797866426186056,0.0,0.0,0.0,0.24128663256772206
2017-12-01,0.2276943997199477,0.0,0.0,0.21304030345046965,0.0,0.31797866426186056,0.0,0.0,0.0,0.24128663256772206
2018-01-01,0.2235149065606666,0.0,0.0,0.0,0.0,0.32387697857610914,0.2136893014569936,0.0,0.0,0.23891881340623058
2018-02-01,0.22014794914377375,0.0,0.0,0.0,0.0,0.312076660588062,0.2227941234617611,0.0,0.0,0.24498126680640323
2018-03-01,0.22014794914377375,0.0,0.0,0.0,0.0,0.312076660588062,0.2227941234617611,0.0,0.0,0.24498126680640323
